Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2086,1351.8866030856,1024.83917446636,1027.81670775167,1410.36078318245,68.5111812790163,395.965987449837,143.676285230198,626.59196575072,642.677378425715,2952.08830389036,2525.62916047049,3814.77359820944,489.918010217614,132.443132051238
SSP3,2087,1331.51879772045,1018.5821215245,1031.53011900913,1417.0484486222,68.0640063189011,393.381503136159,142.738504965281,622.502177321036,638.482599957098,2932.8199174953,2509.1442880679,3789.87443252055,486.720297647559,131.57867094795
SSP3,2088,1309.99075271686,1022.94825107101,1039.75066346631,1423.71840717446,67.6168313682378,390.797018920108,141.800724602446,618.412388989139,634.287821488481,2913.55153012231,2492.65941468512,3764.97526779593,483.522585176123,130.714209844663
SSP3,2089,1290.30221134607,1027.10742095306,1047.83074460141,1430.01020098017,67.1696564081225,388.21253460643,140.862944337529,614.322600559454,630.093043019864,2894.28314274932,2476.17454228254,3740.07610307132,480.324872606068,129.84974865994
SSP3,2090,1270.72322419705,1031.03421993275,1055.64354714636,1435.94018825206,66.7224814574592,385.628050292751,139.925164072612,610.232812227557,625.898264551247,2875.01475635425,2459.68966987995,3715.17693738243,477.127160036013,128.985287556653
SSP3,2091,1279.45150397936,1034.35368839555,1063.57722567204,1440.57165280527,66.2576813602897,382.941700074839,138.950421636333,605.981827160254,621.538151342059,2854.98691658022,2442.5550551277,3689.2963864979,473.803411522531,128.086754291408
SSP3,2092,1278.60034139751,1037.28620124723,1069.94982419831,1444.73508681508,65.7928812725721,380.255349759299,137.975679297972,601.730842190738,617.178038132871,2834.95907778411,2425.42044037545,3663.41583561338,470.47966300905,127.188220944728
SSP3,2093,1276.45116761463,1040.05140349626,1076.21919308462,1448.72271212397,65.3280811754026,377.568999541387,137.000936959611,597.479857221223,612.817924923683,2814.93123898801,2408.28582660339,3637.53528472885,467.155914495568,126.289687598047
SSP3,2094,1274.21788177551,1042.60921451459,1082.21686162062,1452.31780189301,64.8632810782332,374.882649323475,136.02619462125,593.22887215392,608.457811812237,2794.90339921397,2391.15121185114,3611.65473384432,463.832165982087,125.391154251366
SSP3,2095,1271.85008638805,1044.96883139388,1088.07246015507,1455.6777470436,64.3984809905155,372.196299105563,135.051452184971,588.977887184404,604.097698603049,2774.87556041787,2374.01659807908,3585.77418199552,460.508417468605,124.492620904686
SSP3,2096,1256.50046732632,1033.85976132066,1088.06705190533,1458.07887390429,63.9140414527537,369.396441107213,134.035523580964,584.547283084842,599.553355237611,2754.00147491207,2356.15798549278,3558.80008735932,457.0442288757,123.556121362552
SSP3,2097,1245.0396976123,1022.44610010081,1085.96982161282,1460.09361891446,63.4296019244437,366.596583108864,133.019594879038,580.116678985279,595.009011872174,2733.12738842834,2338.29937388668,3531.82599175885,453.580040282795,122.619621820418
SSP3,2098,1239.7816639119,1014.35795506392,1085.47544692383,1461.95508155524,62.9451623866819,363.796725110515,132.003666275031,575.686074885717,590.464668604479,2712.25330292254,2320.44076130038,3504.85189615838,450.11585168989,121.683122359721
SSP3,2099,1218.22910695293,1015.88475820524,1090.35254665651,1464.03492753846,62.4607228489201,360.996867112165,130.987737573106,571.255470786154,585.920325239042,2691.37921643881,2302.58214969428,3477.87780055791,446.651663096985,120.746622817587
SSP3,2100,1203.1703529204,1017.29665562926,1095.07246410406,1465.88277645229,61.9762833206101,358.197009113816,129.97180887118,566.824866686592,581.375981873604,2670.50513093301,2284.72353710798,3450.90370495744,443.187474504081,119.810123275453
