Scenario,Year,Food.crops,Fodder.crops,GF.milk,GF.redMeat,Fuel,Softwood,Hardwood,Biodiversity,Carbon,Recreation,Flood.reg,Employment,Ldiversity,Sus.Prod
SSP3,2085,775.736851477899,572.294276751679,569.383165537113,776.192192170765,38.1299146185594,220.374966719152,79.9630715459271,348.729911136198,357.682251394824,1642.98546478801,1405.63952467041,2123.11317518454,272.663987918723,73.7112573913254
SSP3,2086,747.513769049083,566.675778578369,568.322179637337,779.846550904597,37.8826531786986,218.945899006022,79.4445342005094,346.46849872993,355.362785703949,1632.33117955659,1396.52435912294,2109.34540121539,270.895840925294,73.2332612518608
SSP3,2087,736.251570322422,563.215996442968,570.375477518454,783.544436144201,37.6353917293859,217.516831195264,78.9259968550916,344.207086323662,353.043319915332,1621.67689530311,1387.40919455566,2095.57762724624,269.127694030483,72.7552651123961
SSP3,2088,724.347827961487,565.630209347586,574.920954927827,787.232531082465,37.3881302800732,216.087763384506,78.4074595096739,341.945673917394,350.723854224458,1611.02261104963,1378.29402900819,2081.80985424136,267.359547037054,72.2772689729315
SSP3,2089,713.461222499969,567.929985464931,579.388764696156,790.711523042041,37.1408688402124,214.658695573748,77.8889221642562,339.684261511126,348.404388533583,1600.36832581822,1369.17886444091,2068.04208027221,265.591400142244,71.7992727884374
SSP3,2090,702.635194391239,570.101274755503,583.708784664684,793.990457186275,36.8936073908998,213.22962776299,77.3703848286302,337.422849104858,346.084922744966,1589.71404156474,1360.06369987363,2054.27430630307,263.823253247433,71.3212766489728
SSP3,2091,707.46141989855,571.936745268621,588.095642498826,796.551384497983,36.6366002860199,211.744234113086,76.8314096389015,335.07230441023,343.674036584186,1578.63982494522,1350.58926622623,2039.96388414002,261.98541575056,70.8244406081905
SSP3,2092,706.990777121675,573.55825267584,591.619314311599,798.853518631477,36.3795931716882,210.258840463182,76.2924344491728,332.72175981339,341.263150521147,1567.56560734776,1341.11483159863,2025.65346197698,260.147578352306,70.3276045223788
SSP3,2093,705.802410265585,575.087246764051,595.085906559229,801.058440923344,36.1225860573565,208.773446813277,75.7534592594441,330.371215118763,338.852264360366,1556.49139072823,1331.64039795123,2011.34303981393,258.309740954053,69.8307684365672
SSP3,2094,704.567534543583,576.501565689811,598.402264780517,803.046314021854,35.8655789524766,207.288053163373,75.2144840697154,328.020670521923,336.441378297328,1545.41717410871,1322.16596430383,1997.03261765089,256.471903555799,69.3339323507555
SSP3,2095,703.258282868436,577.806294886763,601.640066066586,804.904165831266,35.6085718381449,205.802659513469,74.6755088799867,325.670125827295,334.030492136547,1534.34295651125,1312.69153065642,1982.72219452358,254.634066157545,68.8370962649438
SSP3,2096,694.770846860859,571.663632679135,601.637075976026,806.231848110285,35.3407052712068,204.254502710345,74.1137600850375,323.220262411618,331.517737597374,1522.80081556262,1302.81676863346,1967.80710645878,252.718573663512,68.3192671063522
SSP3,2097,688.433715184421,565.352549478868,600.477430654443,807.345883184735,35.0728387137206,202.706345907222,73.5520112998802,320.770398995941,329.0049830582,1511.25867363607,1292.94200661049,1952.89201839398,250.80308107086,67.8014379477606
SSP3,2098,685.526331639647,560.880280802494,600.204070908513,808.37516261216,34.8049721467824,201.158189201727,72.990262504931,318.320535482477,326.492228519027,1499.71653170951,1283.06724458753,1937.97693032918,248.887588576828,67.2836088341984
SSP3,2099,673.609035739953,561.724513377581,602.900819784848,809.525195085682,34.5371055798443,199.610032398603,72.4285137197737,315.8706720668,323.979473979854,1488.17439076088,1273.19248256456,1923.06184226438,246.972096082795,66.7657796756068
SSP3,2100,665.282430557662,562.505209844482,605.510656702047,810.546947137944,34.2692390129062,198.06187559548,71.8667649248246,313.420808651123,321.46671944068,1476.63224883432,1263.31772054159,1908.14675419959,245.056603588763,66.2479505170152
