"","Scenario","Year","Food.crops","Fodder.crops","GF.milk","GF.redMeat","Fuel","Softwood","Hardwood","Biodiversity","Carbon","Recreation","Flood.reg","Employment","Ldiversity"
"61","SSP3",2080,5994.30557584551,4203.24377808756,6402.77015572208,129.85641829418,965.33376129005,947.863523196986,21468.5332817365,21765.2661986708,20474.4102418734,18726.5152475148,17250.0240007453,20014.294398639,6084.72990809028
"62","SSP3",2081,5842.67171166175,4123.09731066321,6188.71857226195,125.487933994171,959.522101638193,942.157040720015,21339.2849184644,21634.2313955269,20351.1468601605,18613.7748281407,17146.1725946319,19893.801081321,6048.09762533241
"63","SSP3",2082,5703.05465841641,4120.5056122484,6168.70174250901,124.722847576658,953.710441986336,936.450558243043,21210.0365551923,21503.1965923831,20227.8834784476,18501.0344087665,17042.3211885186,19773.3077640029,6011.46534257454
"64","SSP3",2083,5589.66289924792,4118.85198221322,6152.38791744817,124.031623667304,947.898782334479,930.744075766071,21080.7881919203,21372.1617892392,20104.6200967346,18388.2939893924,16938.4697824052,19652.8144466849,5974.83305981667
"65","SSP3",2084,5578.76105469304,4116.34902867558,6135.20945915186,123.325372547371,942.087122682622,925.0375932891,20951.5398286482,21241.1269860954,19981.3567150217,18275.5535700182,16834.6183762918,19532.3211293668,5938.2007770588
"66","SSP3",2085,5580.40497945874,4070.68892164272,5988.80797220652,120.097490791049,936.275463030765,919.331110812128,20822.2914653761,21110.0921829516,19858.0933333088,18162.8131506441,16730.7669701784,19411.8278120488,5901.56849430093
"67","SSP3",2086,5377.37707185112,4030.72493937432,5977.64845541342,120.662916875295,930.203988006237,913.369515000892,20687.2649399813,20973.1993533143,19729.3193533546,18045.032571345,16622.2727953211,19285.9477346624,5863.29853301977
"68","SSP3",2087,5296.36038509506,4006.11575217333,5999.24517147984,121.235077679572,924.132512981709,907.407919189656,20552.2384145865,20836.3065236769,19600.5453734004,17927.2519920459,16513.7786204639,19160.067657276,5825.0285717386
"69","SSP3",2088,5210.72863651364,4023.28787907446,6047.05478947283,121.805723641811,918.061037957181,901.446323378419,20417.2118891916,20699.4136940396,19471.7713934462,17809.4714127468,16405.2844456066,19034.1875798896,5786.75861045744
"70","SSP3",2089,5132.41384815949,4039.64602464333,6094.04749323542,122.344015844033,911.989562932653,895.484727567183,20282.1853637968,20562.5208644023,19342.997413492,17691.6908334476,16296.7902707493,18908.3075025032,5748.48864917628
"71","SSP3",2090,5054.5348335883,4055.09025239146,6139.48573525166,122.851353810611,905.918087908125,889.523131755947,20147.158838402,20425.628034765,19214.2234335378,17573.9102541485,16188.296095892,18782.4274251168,5710.21868789512
"72","SSP3",2091,5089.25317023564,4068.14582497505,6185.62698201429,123.247597094765,899.607309250873,883.326563136835,20006.8103215783,20283.33965441,19080.3739025719,17451.487422287,16075.5256866654,18651.5858581938,5670.44033850039
"73","SSP3",2092,5085.86751526361,4079.67949328966,6222.68918389873,123.603798213355,893.296530593621,877.129994517723,19866.4618047546,20141.0512740549,18946.524371606,17329.0645904254,15962.7552774387,18520.7442912708,5630.66198910567
"74","SSP3",2093,5077.31878089039,4090.55512036699,6259.15101958129,123.944958092453,886.98575193637,870.933425898612,19726.113287931,19998.7628936999,18812.6748406401,17206.6417585638,15849.9848682121,18389.9027243477,5590.88363971095
"75","SSP3",2094,5068.43547627056,4100.61507165565,6294.03268439317,124.252534717589,880.674973279118,864.7368572795,19585.7647711073,19856.4745133449,18678.8253096742,17084.2189267022,15737.2144589854,18259.0611574247,5551.10529031623
"76","SSP3",2095,5059.01713508483,4109.89551833409,6328.08808170323,124.539993600731,874.364194621867,858.540288660389,19445.4162542836,19714.1861329899,18544.9757787083,16961.7960948407,15624.4440497588,18128.2195905017,5511.3269409215
"77","SSP3",2096,4997.96121080485,4066.20319446652,6328.0566319467,124.745421220182,867.786763345295,852.081893198216,19299.1375184392,19565.8855675495,18405.4706337579,16834.2004672666,15506.9086936634,17991.8495066664,5469.86781620024
"78","SSP3",2097,4952.37389444868,4021.31290357939,6315.85940928082,124.917791950492,861.209332068722,845.623497736043,19152.8587825948,19417.585002109,18265.9654888075,16706.6048396926,15389.373337568,17855.4794228312,5428.40869147898
"79","SSP3",2098,4931.45909883265,3989.5019714355,6312.98419385295,125.077048733394,854.63190079215,839.165102273871,19006.5800467504,19269.2844366686,18126.4603438571,16579.0092121185,15271.8379814726,17719.1093389959,5386.94956675773
"80","SSP3",2099,4845.72985049702,3995.50693821131,6341.34876885445,125.25498922279,848.054469515578,832.706706811698,18860.301310906,19120.9838712282,17986.9551989067,16451.4135845445,15154.3026253772,17582.7392551607,5345.49044203647
"81","SSP3",2100,4785.83089249469,4001.05997706361,6368.79919766783,125.413081325325,841.477038239006,826.248311349525,18714.0225750616,18972.6833057877,17847.4500539564,16323.8179569705,15036.7672692818,17446.3691713254,5304.03131731521
